Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
539956,TAALENT,X,2055.00,2060.00,1965.80,1989.30,2938,58.88,265
543534,AETHER,A,999.00,1035.05,981.00,1012.20,5821,58.40,590
543363,PREVEST,M,450.10,460.00,450.10,455.00,12800,58.39,31
543953,KHAZANCHI,M,200.00,200.00,191.00,200.00,30000,58.24,30
506820,ASTRAZEN,A,4511.95,4555.75,4370.00,4474.15,1309,58.22,387
522113,TIMKEN,A,3302.45,3302.45,3144.30,3164.00,1816,57.96,417
539118,VRLLOG,A,719.00,727.25,690.90,717.00,8147,57.95,717
509675,HIL,A,3110.05,3201.00,3005.60,3060.00,1871,57.90,449
505850,MANCREDIT,X,101.00,101.00,90.00,95.00,61548,57.85,209
543532,ETHOSLTD,B,1671.95,1671.95,1570.00,1627.00,3593,57.85,611
537709,HANSUGAR,X,8.78,8.78,7.96,7.99,691425,57.28,1000
522105,BIRLAPREC,X,43.70,43.70,38.51,41.75,140305,57.25,627
540914,SRUSTEELS,XT,14.49,15.15,13.81,14.50,402845,56.84,1215
543481,MIDCAPETF,B,15.72,15.75,15.00,15.17,374395,56.78,1166
500092,CRISIL,A,3926.50,3926.50,3816.45,3850.00,1456,56.34,358
500268,MANALIPETC,B,71.34,71.76,66.61,67.99,82255,55.97,681
522241,MMFL,B,926.05,931.70,885.10,905.05,6169,55.76,713
533262,RAMKY,B,568.20,568.20,527.45,530.95,10355,55.75,590
524717,TITANBIO,XT,354.70,354.70,335.40,341.45,16276,55.74,464
504741,INDIANHUME,B,270.05,271.15,251.10,263.80,21567,55.55,1114
505036,ACGL,X,1526.00,1540.00,1413.60,1441.00,3798,55.55,290
539196,AEL,XT,82.00,82.90,77.70,82.77,69034,55.35,373
530621,AAIL,XT,85.95,88.70,80.26,88.70,65212,55.11,325
514183,BLACKROSE,X,158.70,159.70,148.10,149.10,36244,55.07,1470
505160,TALBROAUTO,B,975.05,990.00,926.00,943.55,5792,55.01,696
534060,PMCFIN,X,1.90,1.95,1.81,1.86,2902024,54.88,1817
509567,GOACARBON,B,544.90,551.55,505.00,529.00,10350,54.72,796
538666,SHARDACROP,A,450.05,455.00,436.35,440.65,12309,54.69,452
506194,ASL,B,190.15,190.15,178.70,184.40,29453,54.68,252
524703,SANDUPHQ,X,64.35,73.00,64.35,69.18,77755,54.19,636
532626,POCL,B,488.95,488.95,447.10,461.00,11722,54.13,1014
500150,FOSECOIND,B,3528.00,3560.00,3305.00,3337.65,1607,54.12,386
532923,RGL,B,114.65,114.65,104.80,106.80,49863,54.06,941
523716,ASHIANA,B,208.00,210.50,200.95,203.50,26544,54.04,578
532880,OMAXE,B,45.55,46.45,42.71,43.27,122187,53.77,827
543725,ELIN,B,173.35,177.10,158.10,163.20,32526,53.72,1429
500314,ORIENTHOT,B,90.01,91.10,86.75,88.77,60079,53.70,374
538961,GENUSPAPER,B,19.80,19.94,17.90,18.58,285184,53.62,1033
522287,KPIL,A,678.90,678.90,634.00,639.40,8288,53.58,633
530431,ADORFO,X,112.00,112.80,106.00,108.20,49028,53.52,552
500260,RAMCOCEM,A,904.35,907.75,884.50,897.65,5968,53.50,330
539314,UNIAUTO,T,277.00,277.65,261.50,261.50,20278,53.46,375
539332,NAVKARCORP,B,61.50,63.27,57.05,57.05,89038,53.34,534
517372,GUJINTRX,X,284.25,293.90,260.00,268.00,19039,53.18,483
526433,ASMTEC,X,493.95,512.00,471.00,480.00,10893,52.69,600
506910,JAYSYN,X,90.00,93.00,86.50,88.00,57699,52.59,238
514238,MKVENTURES,X,1362.90,1363.00,1234.00,1254.00,4105,52.49,400
519156,VADILALIND,B,2616.15,2623.05,2479.55,2544.00,2050,52.28,450
541700,TCNSBRANDS,A,388.00,390.80,371.60,373.40,13660,51.78,599
526415,OKPLA,X,119.10,125.00,114.20,114.20,43958,51.68,326
517206,LUMAXIND,B,2312.05,2358.00,2201.45,2294.00,2265,51.56,503
500173,GFLLIMITED,B,85.61,86.90,80.00,81.20,62167,51.51,944
500459,PGHH,A,17348.00,17350.25,16898.50,16955.00,300,51.42,156
526797,GREENPLY,B,167.05,170.75,163.05,163.65,31019,51.36,768
542924,JANUSCORP,M,4.70,4.70,4.35,4.67,1102500,51.36,186
539041,SVPHOUSING,M,70.01,70.01,67.32,68.84,75000,51.21,30
534369,TBZ,B,115.00,116.60,107.00,110.30,45950,50.85,783
505693,LATIMMETAL,XT,15.75,16.70,15.75,16.25,316435,50.84,434
516110,FAMILYCARE,XT,8.33,8.33,7.60,7.89,632773,50.42,1462
542774,MUFIN,X,55.10,55.99,50.57,51.87,94138,50.04,589
531335,ZYDUSWELL,A,1586.40,1604.45,1557.05,1560.00,3171,49.92,563
538920,VINCOFE,XT,27.42,27.91,27.42,27.43,181655,49.86,99
534804,CARERATING,A,827.45,844.20,814.95,825.95,6048,49.82,671
519216,AJANTSOY,X,27.35,27.35,26.60,26.60,184035,49.80,834
537291,NATHBIOGEN,B,227.35,227.35,210.55,212.90,23020,49.57,1400
517166,SPELS,XT,55.62,55.67,54.50,55.67,89035,49.55,625
532366,PNBGILTS,B,66.79,66.85,62.75,63.14,76419,49.36,935
531082,ALANKIT,B,11.99,11.99,11.12,11.12,430675,49.23,1106
543911,ATALREAL,B,91.20,92.95,82.05,86.35,57288,48.96,1077
506222,STYRENIX,B,1065.95,1075.95,1031.10,1033.00,4619,48.85,574
521018,MARALOVER,B,71.91,73.90,64.90,66.10,72233,48.76,591
519126,HNDFDS,A,550.00,550.00,540.00,544.95,8878,48.41,517
504966,TINPLATE,A,409.05,413.80,398.75,399.00,11867,47.97,713
500220,JASCH,X,235.90,235.95,216.65,222.00,21501,47.96,515
522281,RAMRAT,B,316.05,316.05,289.95,301.35,15854,47.89,961
539177,AIIL,A,468.00,468.00,445.30,448.45,10495,47.85,406
543261,BIRET,IF,245.06,247.26,244.08,245.00,19505,47.83,670
531802,PRERINFRA,X,26.80,27.20,24.53,25.07,186300,47.76,331
531784,KCLINFRA,XT,1.82,1.85,1.82,1.85,2597732,47.74,123
506690,UNICHEMLAB,A,433.30,433.30,400.90,400.95,11658,47.64,604
543626,EMIL,T,138.00,139.50,131.35,133.70,35590,47.62,666
540023,COLORCHIPS,XT,4.30,4.32,3.92,4.02,1153037,47.60,1266
543926,BIZOTIC,M,67.21,67.21,66.76,66.76,71200,47.56,71
513517,STEELCAS,B,732.40,737.15,690.00,729.75,6622,47.45,871
530185,SURATEX,X,9.60,9.60,8.50,9.16,519805,47.45,1354
540653,SINTEXPLAST,T,1.41,1.41,1.35,1.41,3358938,47.07,1018
533166,SUNDARAM,B,3.33,3.46,2.84,3.11,1483085,47.02,666
500238,WHIRLPOOL,A,1659.20,1698.90,1640.00,1687.60,2807,47.02,744
540642,SALASAR,B,53.00,53.50,49.65,49.85,92623,46.89,642
541865,ASRL,B,38.00,39.40,36.39,37.07,124469,46.84,1032
507598,KLRFM,X,178.55,184.95,164.05,166.80,27233,46.66,499
531147,ALICON,B,884.90,884.90,828.45,849.45,5501,46.64,813
539773,ADVIKCA,XT,2.50,2.53,2.49,2.53,1860859,46.56,526
534809,PCJEWELLER,B,27.26,27.93,26.65,26.71,171250,46.33,721
540602,GTPL,B,187.00,187.00,168.90,171.10,26274,46.24,538
524709,NACLIND,B,80.00,80.50,76.80,77.35,58852,46.03,1031
524332,BCLIL,B,510.05,519.35,482.35,484.40,9277,46.02,891
530125,SAMRATPH,X,409.70,409.70,388.10,397.20,11461,45.99,240
503031,PENINLAND,B,31.32,31.70,28.15,28.50,154233,45.92,1361
530129,NILE,X,717.40,727.40,697.00,705.20,6492,45.87,215
512453,SHRJAGP,X,749.80,749.80,666.00,718.90,6485,45.71,439
540497,SCHAND,B,270.10,280.35,240.00,246.80,17287,45.62,1007
539620,KEIL,X,26.50,28.80,25.10,25.75,171849,45.47,546
539658,TEAMLEASE,A,2700.00,2733.60,2540.00,2540.25,1715,45.25,401
523100,COSMOFE,X,260.00,264.50,234.90,241.55,18390,45.23,380
540366,RADIOCITY,B,15.47,15.58,14.20,14.65,299964,45.08,2499
532022,FILATFASH,X,13.20,13.38,12.75,12.75,347629,45.02,485
539221,SPORTKING,B,815.00,823.00,780.05,785.00,5672,44.96,692
532796,LUMAXTECH,B,375.20,375.35,356.35,356.80,12330,44.85,585
500067,BLUESTARCO,A,802.90,809.40,776.30,786.85,5679,44.84,707
512229,VERITAS,XT,232.95,233.35,226.15,233.00,19337,44.82,141
543831,BRIGHT,M,421.00,421.00,397.00,397.00,11000,44.82,11
543386,FINOPB,B,341.05,351.75,327.45,345.00,13048,44.70,766
505299,KPT,X,468.00,468.00,409.05,419.05,10430,44.34,398
539404,SATIN,B,206.90,210.45,196.60,199.80,21902,44.19,743
524444,EVEXIA,XT,1.74,1.75,1.70,1.71,2534589,43.59,1481
524129,VINYLINDIA,B,472.00,479.45,453.60,460.00,9310,43.14,1173
500042,BASF,A,2830.10,2831.25,2714.25,2766.10,1557,43.12,264
532479,ISMTLTD,B,80.06,81.22,72.21,73.32,57514,43.05,564
532847,HILTON,B,162.00,162.00,152.50,156.40,27630,43.00,338
534392,VSSL,B,212.10,219.10,204.15,205.75,20479,42.98,727
530135,OPTIEMUS,B,336.35,339.10,305.00,309.80,13430,42.76,967
539195,POEL,X,216.50,216.50,190.00,196.10,21385,42.69,479
532687,REPRO,B,799.15,819.45,767.35,767.35,5358,42.50,445
500126,PGHL,A,5119.95,5144.00,5019.80,5065.25,832,42.40,370
533552,RUPA,B,281.45,283.40,267.00,267.00,15726,42.40,533
507794,KHAICHEM,B,71.00,72.25,66.00,67.40,62295,42.39,1046
532150,INDRAMEDCO,T,168.65,171.95,159.00,159.05,26237,42.24,268
531752,BIOGEN,XT,0.82,0.86,0.81,0.84,4966628,42.21,3459
523323,KOVAI,B,2733.00,2739.35,2570.55,2574.95,1605,42.15,350
540692,APEX,B,236.40,237.35,220.35,221.35,18538,42.15,728
533151,DBCORP,B,215.90,221.05,203.50,212.60,19880,42.11,1545
532967,KIRIINDUS,A,275.90,275.90,264.00,266.50,15808,42.10,680
543937,ALPHAIND,M,222.30,228.30,216.60,216.60,19200,42.09,15
526885,SARLAPOLY,B,56.00,56.01,50.00,52.45,80165,42.00,981
506197,BLISSGVS,B,96.00,96.27,90.35,91.28,45557,42.00,815
540954,IWP,X,40.15,40.50,36.69,37.60,109880,41.76,410
539337,WAAREE,M,340.00,340.00,321.40,327.85,12600,41.68,18
514138,SURYALA,XT,550.00,560.00,523.35,523.35,7860,41.68,340
526853,BI,XT,76.83,76.83,73.83,73.83,54474,41.50,96
507488,GMBREW,B,671.05,690.20,636.50,644.00,6317,41.39,607
534732,CASPIAN,X,27.94,27.94,26.25,27.55,148710,41.39,124
530517,RELAXO,A,920.80,933.35,908.00,912.55,4510,41.36,529
500068,DISAQ,B,15450.00,15450.00,14700.00,14919.95,274,41.34,83
532878,ALPA,B,78.57,78.88,72.24,73.87,54821,41.30,1110
505710,GRAUWEIL,B,135.35,136.20,126.70,130.60,31734,41.28,942
531092,OMINFRAL,T,69.42,69.42,69.42,69.42,59054,40.99,101
537766,BCP,B,5.20,5.30,4.65,4.75,844130,40.86,957
530525,SHEETAL,XT,37.63,37.63,37.49,37.49,108517,40.82,85
538668,NAYSAA,B,175.60,183.50,175.60,181.75,22322,40.73,93
532515,TVTODAY,B,233.65,233.65,216.50,221.80,18163,40.72,801
542034,SMGOLD,B,17.21,17.21,15.96,17.21,236717,40.56,628
541983,INNOVATIVE,M,14.19,14.19,12.85,13.18,295000,40.47,162
505681,BIMETAL,X,701.05,729.90,657.10,657.10,5900,40.24,301
504076,JYOTI,XT,50.04,50.04,50.04,50.04,80337,40.20,99
502168,NCLIND,B,231.45,231.45,217.00,217.40,18173,40.19,962
540153,ENDURANCE,A,1632.05,1642.00,1581.10,1581.10,2507,40.19,412
532370,RAMCOSYS,B,288.00,288.00,269.95,272.00,14487,40.06,622
532656,FACORALL,X,7.65,7.75,7.15,7.21,536956,39.75,1074
543812,DIVGIITTS,B,970.05,999.55,892.50,941.70,4236,39.75,640
543223,MAXINDIA,B,156.00,156.00,137.85,145.20,27533,39.74,1119
540079,SPRAYKING,B,195.30,198.25,190.00,190.00,20702,39.51,165
522014,UNIDT,B,256.80,259.95,235.00,237.00,16246,39.49,1539
517562,TRIGYN,B,129.10,132.10,121.45,122.20,31622,39.43,760
524394,VIMTALABS,B,572.00,580.95,548.25,555.00,6992,39.37,512
513252,JAYUSH,X,830.00,839.50,777.00,781.90,5014,39.18,55
532503,RAJPALAYAM,X,825.00,848.90,790.00,803.10,4825,39.13,164
524648,INDOAMIN,B,132.70,133.60,119.10,121.00,31123,39.09,1096
542724,EARUM,T,1.03,1.04,1.00,1.01,3844584,39.04,1380
532776,SHIVAMAUTO,B,39.00,39.00,33.66,34.49,108966,39.00,805
506128,PARNAXLAB,XT,97.80,97.80,89.00,96.90,40989,38.86,187
533329,INDTERRAIN,B,62.61,62.61,57.00,61.00,65360,38.84,1084
533048,GISOLUTION,T,10.83,11.61,10.60,11.51,351107,38.82,443
511505,CAPITALT,B,111.99,113.10,103.55,105.00,35203,38.70,1164
543533,EMUDHRA,B,491.85,492.85,466.00,469.15,8107,38.69,742
543451,AGSTRA,B,65.01,65.07,60.30,60.50,62856,38.63,712
514234,SANGAMIND,B,334.45,335.00,320.95,322.00,11874,38.63,493
533275,SHAH,B,2.90,3.11,2.82,2.83,1311316,38.40,533
540078,MITSU,B,182.70,182.70,170.00,174.30,21703,38.18,493
543364,MARKOLINES,M,135.00,135.00,130.05,130.90,28800,38.09,33
539730,FREDUN,XT,899.95,910.00,860.00,880.00,4320,38.05,290
540709,RELHOME,T,1.92,1.92,1.89,1.90,1995687,37.96,710
542459,KRANTI,B,94.89,94.89,84.50,85.00,43136,37.72,520
530315,HINDTIN,X,124.25,126.90,114.00,114.00,31926,37.63,581
523261,VENKYS,A,1987.15,2008.25,1959.00,1967.65,1899,37.41,198
500074,BPL,B,74.90,75.90,68.25,69.08,52479,37.41,730
543656,TECHNOPACK,M,100.00,101.50,96.01,96.21,38000,37.21,19
530117,PRIVISCL,A,1285.25,1285.25,1174.00,1218.85,3041,37.17,422
532686,KERNEX,T,510.00,510.00,478.80,478.80,7620,37.03,90
539252,SCFL,B,20.85,21.28,19.61,20.00,182238,36.90,896
539331,VETO,B,132.95,134.70,121.50,124.90,28987,36.88,529
539492,GARBIFIN,XT,36.99,36.99,33.47,33.49,106384,36.75,517
500307,NIRLON,B,425.25,429.00,405.50,408.25,8793,36.62,460
506808,TUTIALKA,X,66.91,68.45,63.00,64.35,56775,36.61,455
504093,PANAENERG,XT,341.00,342.00,333.00,335.05,10914,36.57,201
523395,3MINDIA,A,32505.00,32648.65,31656.80,31788.70,114,36.55,75
531399,GGAUTO,XT,71.61,71.61,67.00,71.60,51202,36.44,268
526729,GOLDIAM,B,132.50,134.95,126.50,127.35,28100,36.29,499
532375,TIPSINDLTD,B,315.80,317.50,297.95,312.25,11772,36.21,803
506074,ARSHIYA,T,5.21,5.21,5.21,5.21,694056,36.16,25
532732,KKCL,B,704.75,704.75,662.00,679.70,5314,36.13,599
530477,VIKRAMTH,XT,112.35,114.80,111.00,113.45,32024,36.01,337
513709,SHILGRAVQ,X,123.00,124.70,115.00,118.45,30321,35.85,420
500241,KIRLOSBROS,B,823.05,845.00,803.75,812.80,4396,35.81,765
500449,HOCL,B,33.60,33.60,30.01,30.40,114309,35.80,507
533576,VASWANI,B,27.60,27.60,23.86,26.03,139983,35.68,610
541336,INDOSTAR,T,181.20,181.20,174.85,174.85,20202,35.58,124
542248,DECCAN,B,40.50,40.50,35.70,36.20,94832,35.37,437
503349,VICTMILL,X,3700.00,3850.00,3650.00,3762.00,937,35.28,202
524598,AKSCHEM,B,314.05,314.25,284.70,287.35,11743,35.23,725
539018,BEEKAY,X,619.80,619.80,585.00,597.95,5852,35.18,248
504605,UNIABEXAL,XT,2048.20,2048.20,2048.20,2048.20,1716,35.14,40
541167,YASHO,B,1790.85,1797.30,1750.10,1761.60,1995,35.13,350
531146,MEDICAMEQ,B,701.00,705.00,669.50,683.90,5121,35.08,561
539517,HDFCSENSEX,A,722.05,740.66,720.88,732.71,4771,35.00,90
542057,BCPL,T,67.95,69.00,64.17,64.17,53213,34.92,566
531717,VIDHIING,B,433.00,434.35,405.00,409.25,8428,34.84,657
531241,LINC,B,744.95,744.95,643.10,683.05,4979,34.83,516
590062,ANDHRSUGAR,B,124.25,124.25,116.30,117.05,29338,34.75,722
533056,VEDAVAAG,X,50.81,51.94,48.05,48.30,70504,34.69,379
532741,KAMDHENU,B,304.10,311.30,293.20,295.00,11544,34.52,474
543266,HERANBA,B,397.25,397.25,375.40,376.50,9036,34.51,952
539044,MANAKSTELTD,B,53.00,53.40,46.00,48.35,69138,34.46,861
540935,GALAXYSURF,A,2800.95,2800.95,2674.15,2706.90,1258,34.36,412
503663,TILAK,XT,4.88,4.99,4.71,4.74,714356,34.35,1424
538921,RAFL,M,203.10,203.40,203.10,203.40,16875,34.30,17
530075,SELAN,B,378.10,378.35,359.50,373.35,9330,34.24,638
516108,STHINPA,X,112.00,117.00,112.00,113.05,30059,34.18,139
540125,RADHIKAJWE,B,38.20,38.60,35.25,35.92,93513,34.07,688
504180,STDBAT,X,32.63,37.81,28.25,36.93,94942,33.99,777
520056,TVSHLTD,A,5627.80,5638.10,5580.05,5580.05,604,33.82,192
526445,INDRANIB,XT,49.99,51.50,49.00,50.00,66806,33.66,199
520151,SHREYAS,B,356.00,359.30,348.40,353.15,9498,33.64,600
532695,CELEBRITY,B,19.19,19.19,16.75,17.10,193406,33.64,569
532952,NAHARCAP,B,355.00,355.00,321.05,321.05,10113,33.48,391
504000,ELPROINTL,B,79.58,79.58,72.01,73.98,44524,33.45,381
506285,BAYERCROP,A,5244.05,5251.35,5088.80,5200.00,643,33.29,262
523411,ADCINDIA,X,711.00,719.50,680.00,682.05,4748,33.27,172
534976,VMART,A,2234.45,2234.45,2127.75,2158.90,1517,32.93,343
505232,VELJAN,X,1919.70,1919.70,1750.00,1819.20,1828,32.76,165
523754,MAHEPC,B,125.40,129.00,115.55,116.00,27151,32.70,1159
590021,BHARATRAS,B,9495.00,9524.10,9250.00,9388.95,349,32.65,126
531862,BHARATAGRI,X,114.70,114.70,110.00,111.40,29231,32.45,193
507155,JAGAJITIND,XT,128.00,128.00,119.50,121.30,26813,32.40,330
500148,UFLEX,A,472.40,472.40,406.55,439.60,7276,32.37,797
543775,HDFCSML250,B,125.00,126.00,120.05,120.99,26386,32.35,403
532172,ADROITINFO,B,29.45,30.94,25.65,27.07,112027,32.15,818
522122,VOITHPAPR,X,1750.05,1790.00,1650.00,1679.00,1904,32.09,151
526622,MFLINDIA,X,0.77,0.84,0.77,0.78,4021723,32.04,2784
541445,WAA,M,90.34,90.35,83.60,85.20,36800,31.88,22
532740,LOKESHMACH,T,194.00,194.00,180.15,183.50,17276,31.81,204
532785,RUCHIRA,B,156.45,156.45,142.95,143.40,21564,31.70,504
532440,MPSLTD,B,1512.95,1512.95,1419.90,1431.45,2183,31.50,361
533287,ZEELEARN,T,5.26,5.26,5.26,5.26,596704,31.38,181
590138,SETFNIF50,B,208.40,209.71,207.72,208.30,15002,31.33,180
542337,SPENCER,B,71.81,71.81,65.15,66.15,46091,31.09,996
524640,ARCHITORG,X,59.30,59.30,55.50,55.94,54767,31.07,447
531548,SOMANYCERA,B,754.40,754.95,717.05,718.00,4241,31.04,661
523792,MAZDALTD,B,1149.85,1149.85,1044.00,1069.20,2887,31.02,217
514428,HINDADH,X,292.00,292.00,256.65,264.00,11654,30.99,394
543806,ITCONS,M,49.91,50.50,45.35,50.00,64000,30.99,32
509220,PTL,B,40.93,41.34,37.01,37.84,80337,30.95,986
534675,PROZONER,B,30.11,30.84,27.76,28.22,107172,30.89,549
532395,AXISCADES,T,578.95,578.95,543.15,548.50,5602,30.83,171
541974,MANORAMA,B,1790.00,1865.15,1740.00,1770.00,1726,30.79,269
542579,AGOL,B,10.50,10.55,10.50,10.51,292855,30.75,246
509486,CAPRIHANS,XT,265.00,266.00,244.40,244.40,12241,30.73,112
537008,ICICINF100,B,218.98,219.50,217.81,218.81,13936,30.51,43
533208,EMAMIPAP,B,143.15,145.90,131.40,136.10,22081,30.49,527
509077,PRESSMN,T,249.90,249.90,227.00,229.65,12785,30.41,112
532870,ANKITMETAL,T,4.51,4.52,4.10,4.38,685681,30.39,476
513436,SHAHALLOYS,B,67.00,68.70,59.20,59.30,47353,30.37,624
590137,SETFNIFBK,B,461.20,462.89,458.35,460.34,6570,30.26,147
530331,PREMCO,X,435.00,450.00,410.00,430.00,7118,30.15,104
516096,SANPA,XT,200.35,200.35,185.70,194.10,15157,30.11,149
523672,FLEXFO,XT,112.00,112.00,103.40,104.95,28744,30.07,202
508814,COSMOFIRST,A,710.05,717.15,681.00,685.50,4316,29.99,374
523371,MAWANASUG,B,112.00,112.00,101.71,103.40,27903,29.93,541
539141,UFO,T,110.50,110.50,103.65,103.65,28493,29.91,250
503169,RUBYMILLS,B,264.35,264.35,238.30,240.15,12006,29.79,782
530589,PRIMAPLA,XT,143.00,143.50,140.30,140.30,21151,29.78,118
505526,DOLATALGO,B,51.50,51.50,47.30,47.75,61064,29.61,1238
500306,JAYKAY,XT,68.97,68.97,65.10,66.59,44340,29.61,209
540124,GNA,B,521.60,527.60,509.95,511.05,5733,29.61,468
500266,MAHSCOOTER,A,7599.00,7599.00,7461.85,7475.15,394,29.56,150
504786,INVPRECQ,X,489.90,490.00,463.60,471.10,6294,29.55,135
530393,DBSTOCKBRO,B,28.75,29.45,27.50,28.14,107108,29.53,163
539277,ALSTONE,XT,0.58,0.58,0.58,0.58,5076109,29.44,2303
526073,GALXBRG,XT,1472.00,1472.00,1425.00,1431.05,2030,29.32,324
540061,BIGBLOC,B,166.45,166.70,152.80,159.90,18553,29.27,1214
524372,ORCHIDPHAR,T,547.10,552.00,519.65,519.65,5454,29.10,192
533164,TEXMOPIPES,T,72.10,73.50,70.07,70.50,40788,28.97,391
502090,SAGCEM,B,241.60,244.55,227.05,227.40,12312,28.95,458
532710,SADBHAV,T,12.18,12.40,12.18,12.40,236639,28.94,94
504959,STOVACQ,X,2415.00,2415.00,2330.00,2377.95,1223,28.92,150
543373,SVRL,M,217.00,217.00,201.20,202.00,14000,28.89,14
543895,EXHICON,M,301.00,301.00,285.00,285.00,10000,28.88,5
532851,INSECTICID,B,494.70,497.65,475.25,478.60,5961,28.75,691
524774,NGLFINE,B,2003.10,2031.45,1928.15,2031.00,1457,28.70,365
532980,GOKUL,B,33.10,34.13,31.20,32.03,88567,28.56,853
505400,TEXINFRA,B,79.13,81.60,73.50,73.50,37246,28.49,405
590107,KOTAKPSUBK,B,485.35,488.35,461.05,465.00,6033,28.43,266
532951,GSS,B,215.10,215.70,197.60,202.45,13815,28.35,705
513349,AJMERA,B,390.00,399.95,367.00,367.00,7384,28.32,501
531176,MEFCOMCAP,X,23.55,24.00,23.40,23.75,119059,28.20,242
500284,LORDSCHLO,B,164.75,165.60,155.90,155.90,17794,28.12,730
519287,MODAIRY,X,21.80,22.08,20.23,20.68,135947,28.11,355
532930,BGRENERGY,B,72.00,72.23,66.44,66.75,41248,28.03,426
532642,JSWHL,B,5048.95,5049.00,4718.20,4765.40,578,28.02,158
541778,DEEP,B,97.99,97.99,88.80,91.03,30455,27.98,330
531273,RADHEDE,XT,3.12,3.18,2.96,3.04,908334,27.70,837
522275,GET&D,B,334.15,344.80,324.15,336.50,8287,27.68,481
532662,HTMEDIA,B,25.32,25.32,22.59,22.77,118077,27.66,881
517168,SUBROS,B,419.80,419.80,391.85,401.50,6876,27.57,499
532613,VIPCLOTHNG,T,48.25,48.80,45.60,46.75,59505,27.53,148
500333,PIXTRANS,B,1180.05,1180.05,1081.20,1082.00,2469,27.45,513
532624,JINDALPHOT,B,386.80,391.80,360.00,364.20,7300,27.37,519
523736,DVL,B,277.85,279.05,261.45,264.10,10184,27.34,378
500199,IGPL,B,502.00,508.00,480.95,484.00,5551,27.23,628
511523,VEERHEALTH,XT,43.00,43.00,40.25,41.30,66934,27.21,208
531592,GENPHARMA,X,4.14,4.19,3.83,3.92,681247,27.20,1382
523204,ABAN,B,48.05,48.10,42.80,43.99,59530,27.16,1189
518091,APCL,B,197.95,197.95,182.00,184.20,14604,27.15,524
522183,ITL,X,279.35,279.35,255.55,257.00,10302,27.10,213
532268,ACCELYA,B,1558.15,1558.15,1481.00,1491.00,1797,27.02,362
526211,SURJIND,X,139.80,139.80,121.00,126.00,21756,26.99,172
513693,KAJARIR,X,55.19,56.42,50.80,52.54,50329,26.86,332
538597,TTIENT,X,15.89,16.60,14.55,16.33,169460,26.84,355
533181,ISFT,B,153.75,153.75,138.15,144.25,18547,26.72,592
539963,ZEAL,B,8.52,8.74,7.80,8.09,326854,26.71,714
532240,INDNIPPON,B,486.85,486.85,460.00,466.70,5645,26.65,934
526739,SHAWGELTIN,X,461.25,473.00,440.00,442.40,5894,26.64,289
500467,HARRMALAYA,B,146.95,146.95,132.85,139.00,19005,26.50,588
590065,IMPAL,B,840.95,843.00,802.00,802.00,3237,26.45,275
526169,MULTIBASE,X,246.75,246.75,234.00,238.00,11126,26.42,219
506405,DMCC,B,330.20,341.30,318.00,323.25,8113,26.39,605
533343,LOVABLE,B,143.50,144.40,131.00,131.50,19660,26.39,929
539678,QUICKHEAL,B,221.45,226.10,212.00,220.00,12138,26.37,439
540700,BRNL,B,40.79,41.60,38.20,39.39,66918,26.35,765
526721,NICCOPAR,X,134.75,135.00,131.10,131.20,19748,26.25,200
541096,BPLPHARMA,XT,584.00,590.05,557.70,557.75,4582,26.12,77
517506,TTKPRESTIG,A,812.30,812.30,790.40,805.95,3258,26.11,451
508906,EVERESTIND,B,1195.65,1199.15,1126.85,1142.00,2236,26.02,456
543918,GHCLTEXTIL,B,83.50,83.50,74.53,76.50,33802,26.01,465
511012,YAMNINV,XT,0.88,0.88,0.80,0.84,3078346,26.00,2753
502015,ASIIL,X,20.55,20.55,17.61,18.08,139092,25.98,300
506597,AMAL,X,297.00,314.60,297.00,299.00,8459,25.96,229
500490,BAJAJHLDNG,A,7184.80,7184.80,7050.00,7141.00,365,25.91,141
506414,FERMENTA,X,160.00,160.05,152.60,154.40,16598,25.89,243
500405,SPLPETRO,A,480.85,481.45,451.80,457.50,5560,25.86,510
514030,DEEPAKSP,X,258.95,258.95,244.00,245.25,10309,25.69,172
540686,SMRUTHIORG,X,177.00,179.80,164.00,168.00,14995,25.63,214
538685,SHEMAROO,T,135.00,138.50,129.90,129.90,19472,25.54,134
505010,AUTOAXLES,B,2254.20,2254.20,2185.00,2212.40,1158,25.48,297
532341,IZMO,T,182.90,188.25,174.35,176.50,14064,25.03,149
539518,UDAYJEW,X,128.00,130.00,111.90,122.90,19949,24.96,186
530689,LYKISLTD,XT,60.89,60.89,57.60,58.05,42594,24.93,353
540146,ACML,M,90.99,90.99,82.50,85.00,29000,24.91,29
530317,GODAVARI,X,102.00,102.00,97.25,98.95,24950,24.84,217
538446,MONEYBOXX,B,164.00,164.00,156.20,163.45,15279,24.77,138
514087,PBMPOLY,X,107.00,109.10,96.30,96.55,24812,24.76,240
540787,ICICIB22,A,75.20,76.10,73.63,73.89,32960,24.74,360
541967,SKYGOLD,T,284.00,290.15,282.00,282.00,8593,24.68,29
540738,STL,B,65.50,65.95,63.60,63.80,38018,24.67,128
532070,SUMUKA,XT,157.00,163.50,155.70,160.70,15619,24.62,173
523475,LOTUSCHO,XT,329.80,336.40,312.85,324.00,7742,24.61,238
505800,RANEHOLDIN,B,1131.30,1175.00,1076.75,1094.70,2190,24.61,436
